#  1  ID
#  2  R.A.          [deg.]
#  3  Dec.          [deg.]
#  4  Exposure Time [sec.]
#  5  Priority      [1(highest)-15(lowest)]
#  6  Magnitude     [AB mag] (currently not available)
#  7  Redshift
#  8  Object Type
A000139  227.53615   67.35634   7200.0   3  99.00  N/A  archaeology
A000140  227.75941   67.35695    450.0   1  99.00  N/A  archaeology
A000141  227.94772   67.35704   1800.0   2  99.00  N/A  archaeology
A000142  227.59769   67.35706   7200.0   3  99.00  N/A  archaeology
A000143  227.53951   67.35772   1800.0   2  99.00  N/A  archaeology
A000144  227.83737   67.35773    450.0   1  99.00  N/A  archaeology
A000145  227.74388   67.35809    450.0   1  99.00  N/A  archaeology
A000146  227.76740   67.35901   7200.0   3  99.00  N/A  archaeology
A000147  227.55100   67.35913   7200.0   3  99.00  N/A  archaeology
A000148  227.83481   67.35997   7200.0   3  99.00  N/A  archaeology
A000149  227.80745   67.36014    450.0   1  99.00  N/A  archaeology
A000150  227.71752   67.36066   1800.0   2  99.00  N/A  archaeology
A000151  227.57790   67.36153   7200.0   3  99.00  N/A  archaeology
A000152  227.50021   67.36176   7200.0   3  99.00  N/A  archaeology
A000153  227.63496   67.36179    450.0   1  99.00  N/A  archaeology
A000154  227.87266   67.36181    450.0   1  99.00  N/A  archaeology
A000155  227.54234   67.36187   7200.0   3  99.00  N/A  archaeology
A000156  227.83110   67.36189   1800.0   2  99.00  N/A  archaeology
A000157  227.56477   67.36201   7200.0   3  99.00  N/A  archaeology
A000158  227.69632   67.36219   7200.0   3  99.00  N/A  archaeology
A000159  227.51980   67.36316    450.0   1  99.00  N/A  archaeology
A000160  227.54292   67.36457    450.0   1  99.00  N/A  archaeology
A000161  227.49120   67.36623   7200.0   3  99.00  N/A  archaeology
A000162  227.89744   67.36686   1800.0   2  99.00  N/A  archaeology
A000163  227.87194   67.36823   1800.0   2  99.00  N/A  archaeology
A000164  227.58411   67.36949   1800.0   2  99.00  N/A  archaeology
A000165  227.61682   67.36960   1800.0   2  99.00  N/A  archaeology
A000166  227.67312   67.37024   7200.0   3  99.00  N/A  archaeology
A000167  227.72586   67.37043   7200.0   3  99.00  N/A  archaeology
A000168  227.63186   67.37098   7200.0   3  99.00  N/A  archaeology
A000169  227.75543   67.37180   7200.0   3  99.00  N/A  archaeology
A000170  227.72093   67.37236    450.0   1  99.00  N/A  archaeology
A000171  227.77610   67.37579   1800.0   2  99.00  N/A  archaeology
A000172  227.83176   67.37646    450.0   1  99.00  N/A  archaeology
A000173  227.80792   67.37652   7200.0   3  99.00  N/A  archaeology
A000174  227.62116   67.37695   1800.0   2  99.00  N/A  archaeology
A000175  227.53841   67.37772   1800.0   2  99.00  N/A  archaeology
A000176  227.66056   67.37826    450.0   1  99.00  N/A  archaeology
A000177  227.55281   67.37837    450.0   1  99.00  N/A  archaeology
A000178  227.61075   67.37866   1800.0   2  99.00  N/A  archaeology
A000179  227.77479   67.37893   7200.0   3  99.00  N/A  archaeology
A000180  227.77922   67.38004   7200.0   3  99.00  N/A  archaeology
A000181  227.72710   67.38049    450.0   1  99.00  N/A  archaeology
A000182  227.76271   67.38051   1800.0   2  99.00  N/A  archaeology
A000183  227.52938   67.38156    450.0   1  99.00  N/A  archaeology
A000184  227.86009   67.38187   7200.0   3  99.00  N/A  archaeology
A000185  227.51203   67.38316   7200.0   3  99.00  N/A  archaeology
A000186  227.68874   67.38457   1800.0   2  99.00  N/A  archaeology
A000187  227.81766   67.38457   1800.0   2  99.00  N/A  archaeology
A000188  227.59660   67.38670   7200.0   3  99.00  N/A  archaeology
A000189  227.70549   67.38691    450.0   1  99.00  N/A  archaeology
A000190  227.55491   67.38801    450.0   1  99.00  N/A  archaeology
A000191  227.61769   67.38922   7200.0   3  99.00  N/A  archaeology
A000192  227.75854   67.39137   7200.0   3  99.00  N/A  archaeology
A000193  227.67313   67.39142   1800.0   2  99.00  N/A  archaeology
A000194  227.82114   67.39296   1800.0   2  99.00  N/A  archaeology
A000195  227.82461   67.39329   7200.0   3  99.00  N/A  archaeology
A000196  227.65386   67.39401   7200.0   3  99.00  N/A  archaeology
A000197  227.63498   67.39561   1800.0   2  99.00  N/A  archaeology
A000198  227.76057   67.39630    450.0   1  99.00  N/A  archaeology
A000199  227.81604   67.39665    450.0   1  99.00  N/A  archaeology
A000200  227.83452   67.39676    450.0   1  99.00  N/A  archaeology
A000201  227.82654   67.39691   7200.0   3  99.00  N/A  archaeology
A000202  227.82508   67.39723   7200.0   3  99.00  N/A  archaeology
A000203  227.73870   67.39738   7200.0   3  99.00  N/A  archaeology
A000204  227.86536   67.39804    450.0   1  99.00  N/A  archaeology
A000205  227.71403   67.39965    450.0   1  99.00  N/A  archaeology
A000206  227.74753   67.40068   7200.0   3  99.00  N/A  archaeology
A000207  227.79922   67.40168   7200.0   3  99.00  N/A  archaeology
A000208  227.54046   67.40169   7200.0   3  99.00  N/A  archaeology
A000209  227.55326   67.40482   1800.0   2  99.00  N/A  archaeology
A000210  227.84357   67.40851   1800.0   2  99.00  N/A  archaeology
A000211  227.87102   67.40923   1800.0   2  99.00  N/A  archaeology
A000212  227.50881   67.41001   1800.0   2  99.00  N/A  archaeology
A000213  227.56533   67.41505   7200.0   3  99.00  N/A  archaeology
A000214  227.94054   67.41612   7200.0   3  99.00  N/A  archaeology
A000215  227.68756   67.41616   7200.0   3  99.00  N/A  archaeology
A000216  227.69477   67.41670    450.0   1  99.00  N/A  archaeology
A000217  227.53189   67.41765   1800.0   2  99.00  N/A  archaeology
A000218  227.53477   67.41904   7200.0   3  99.00  N/A  archaeology
A000219  227.53417   67.41950   1800.0   2  99.00  N/A  archaeology
A000220  227.49176   67.41959   1800.0   2  99.00  N/A  archaeology
A000221  227.56082   67.42016   1800.0   2  99.00  N/A  archaeology
A000222  227.73458   67.42063    450.0   1  99.00  N/A  archaeology
A000223  227.53624   67.42218   1800.0   2  99.00  N/A  archaeology
A000224  227.87877   67.42320    450.0   1  99.00  N/A  archaeology
A000225  227.57466   67.42390    450.0   1  99.00  N/A  archaeology
A000226  227.56083   67.42538   1800.0   2  99.00  N/A  archaeology
A000227  227.56163   67.42582   1800.0   2  99.00  N/A  archaeology
A000228  227.86540   67.42618   7200.0   3  99.00  N/A  archaeology
A000229  227.88154   67.42633   1800.0   2  99.00  N/A  archaeology
A000230  227.51280   67.42947   7200.0   3  99.00  N/A  archaeology
A000231  227.61469   67.43332   7200.0   3  99.00  N/A  archaeology
A000232  227.88904   67.43354   7200.0   3  99.00  N/A  archaeology
A000233  227.54656   67.43496   7200.0   3  99.00  N/A  archaeology
A000234  227.96011   67.43524   1800.0   2  99.00  N/A  archaeology
A000235  227.88930   67.43615   7200.0   3  99.00  N/A  archaeology
A000236  227.83566   67.43734   7200.0   3  99.00  N/A  archaeology
A000237  227.68903   67.43879   1800.0   2  99.00  N/A  archaeology
A000238  227.82072   67.43961   7200.0   3  99.00  N/A  archaeology
A000239  227.78838   67.44128   7200.0   3  99.00  N/A  archaeology
A000240  227.77066   67.44209   7200.0   3  99.00  N/A  archaeology
A000241  227.59629   67.44393    450.0   1  99.00  N/A  archaeology
A000242  227.81875   67.44425    450.0   1  99.00  N/A  archaeology
A000243  227.91712   67.44458   7200.0   3  99.00  N/A  archaeology
A000244  227.79204   67.44504   7200.0   3  99.00  N/A  archaeology
A000245  227.68903   67.44540   1800.0   2  99.00  N/A  archaeology
A000246  227.96481   67.44647   7200.0   3  99.00  N/A  archaeology
A000247  227.89827   67.44656   1800.0   2  99.00  N/A  archaeology
A000248  227.73593   67.44791   7200.0   3  99.00  N/A  archaeology
A000249  227.50331   67.44856   1800.0   2  99.00  N/A  archaeology
A000250  227.85618   67.44930   1800.0   2  99.00  N/A  archaeology
A000251  227.69412   67.44944   7200.0   3  99.00  N/A  archaeology
A000252  227.79085   67.44945   7200.0   3  99.00  N/A  archaeology
A000253  227.96327   67.45001   7200.0   3  99.00  N/A  archaeology
A000254  227.90427   67.45069    450.0   1  99.00  N/A  archaeology
A000255  227.84511   67.45427   1800.0   2  99.00  N/A  archaeology
A000256  227.80867   67.45468    450.0   1  99.00  N/A  archaeology
A000257  227.68163   67.45741   7200.0   3  99.00  N/A  archaeology
A000258  227.51155   67.46022   7200.0   3  99.00  N/A  archaeology
A000259  227.72474   67.46056    450.0   1  99.00  N/A  archaeology
A000260  227.58450   67.46094    450.0   1  99.00  N/A  archaeology
A000261  227.89999   67.46226   7200.0   3  99.00  N/A  archaeology
A000262  227.68372   67.46255   7200.0   3  99.00  N/A  archaeology
A000263  227.95702   67.46277   7200.0   3  99.00  N/A  archaeology
A000264  227.81513   67.46435   7200.0   3  99.00  N/A  archaeology
A000265  227.87365   67.46582   7200.0   3  99.00  N/A  archaeology
A000266  227.78373   67.46648   7200.0   3  99.00  N/A  archaeology
A000267  227.55427   67.46867   7200.0   3  99.00  N/A  archaeology
A000268  227.82687   67.47042   1800.0   2  99.00  N/A  archaeology
A000269  227.68827   67.47619    450.0   1  99.00  N/A  archaeology
A000270  227.64066   67.47866    450.0   1  99.00  N/A  archaeology
A000271  227.62076   67.48095   1800.0   2  99.00  N/A  archaeology
A000272  227.56957   67.48244    450.0   1  99.00  N/A  archaeology
A000273  227.63782   67.48418    450.0   1  99.00  N/A  archaeology
A000274  227.93642   67.48747    450.0   1  99.00  N/A  archaeology
A000275  227.59623   67.49032   7200.0   3  99.00  N/A  archaeology
A000276  227.62946   67.49162   7200.0   3  99.00  N/A  archaeology
A000277  227.83313   67.49268   7200.0   3  99.00  N/A  archaeology
A000278  227.62384   67.49899   7200.0   3  99.00  N/A  archaeology
A000279  227.49487   67.50184   7200.0   3  99.00  N/A  archaeology
A000280  227.68088   67.50760   1800.0   2  99.00  N/A  archaeology
A000281  227.51309   67.50846   1800.0   2  99.00  N/A  archaeology
A000282  227.79145   67.50858    450.0   1  99.00  N/A  archaeology
A000283  227.77951   67.50944   7200.0   3  99.00  N/A  archaeology
A000284  227.50071   67.50970   1800.0   2  99.00  N/A  archaeology
A000285  227.59329   67.51067   7200.0   3  99.00  N/A  archaeology
A000286  227.58490   67.51199   1800.0   2  99.00  N/A  archaeology
A000287  227.67719   67.51509   7200.0   3  99.00  N/A  archaeology
A000288  227.67400   67.51778    450.0   1  99.00  N/A  archaeology
A000289  227.76932   67.52023   7200.0   3  99.00  N/A  archaeology
A000290  227.57451   67.52154   7200.0   3  99.00  N/A  archaeology
A000291  227.60882   67.52274   7200.0   3  99.00  N/A  archaeology
A000292  227.51098   67.52465   1800.0   2  99.00  N/A  archaeology
A000293  227.80899   67.52483   1800.0   2  99.00  N/A  archaeology
A000294  227.95586   67.52512   7200.0   3  99.00  N/A  archaeology
A000295  227.90263   67.52536    450.0   1  99.00  N/A  archaeology
A000296  227.56028   67.52907    450.0   1  99.00  N/A  archaeology
A000297  227.86337   67.53380   7200.0   3  99.00  N/A  archaeology
A000298  227.65482   67.54033    450.0   1  99.00  N/A  archaeology
A000299  227.89968   67.55267   7200.0   3  99.00  N/A  archaeology
A000300  227.52336   67.55467    450.0   1  99.00  N/A  archaeology
A000301  227.97493   67.55485   7200.0   3  99.00  N/A  archaeology
A000302  227.59270   67.55604    450.0   1  99.00  N/A  archaeology
A000303  227.84878   67.56270   7200.0   3  99.00  N/A  archaeology
A000304  227.96882   67.56542    450.0   1  99.00  N/A  archaeology
A000305  227.54677   67.56775   7200.0   3  99.00  N/A  archaeology
A000306  227.76067   67.56924   1800.0   2  99.00  N/A  archaeology
A000307  227.66232   67.57093   1800.0   2  99.00  N/A  archaeology
A000308  227.76775   67.57537    450.0   1  99.00  N/A  archaeology
A000309  227.85445   67.58173   7200.0   3  99.00  N/A  archaeology
A000310  227.78526   67.58797   7200.0   3  99.00  N/A  archaeology
A000311  227.81359   67.58835   1800.0   2  99.00  N/A  archaeology
A000312  227.97116   67.59471   1800.0   2  99.00  N/A  archaeology
A000313  227.97042   67.60309    450.0   1  99.00  N/A  archaeology
A000314  227.57951   67.60483    450.0   1  99.00  N/A  archaeology
A000315  227.56817   67.61303    450.0   1  99.00  N/A  archaeology
A000316  227.96608   67.61518   1800.0   2  99.00  N/A  archaeology
A000317  227.87689   67.61551   7200.0   3  99.00  N/A  archaeology
A000318  227.67734   67.61859   7200.0   3  99.00  N/A  archaeology
A000319  227.65386   67.63386    450.0   1  99.00  N/A  archaeology
A000320  227.82116   67.63735   7200.0   3  99.00  N/A  archaeology
A000321  227.95537   67.64224   1800.0   2  99.00  N/A  archaeology
A000322  227.83704   67.64674   7200.0   3  99.00  N/A  archaeology
A000323  227.71431   67.65477   1800.0   2  99.00  N/A  archaeology
A000324  227.84937   67.66384   7200.0   3  99.00  N/A  archaeology
A000325  227.91359   67.66539   7200.0   3  99.00  N/A  archaeology
A000326  227.85722   67.67318   7200.0   3  99.00  N/A  archaeology
A000327  227.78467   67.67609    450.0   1  99.00  N/A  archaeology
A000328  227.52280   67.67875    450.0   1  99.00  N/A  archaeology
A000329  227.71042   67.68259   7200.0   3  99.00  N/A  archaeology
A000330  227.58440   67.69276   7200.0   3  99.00  N/A  archaeology
A000331  227.88017   67.69370    450.0   1  99.00  N/A  archaeology
A000332  227.52763   67.69562   7200.0   3  99.00  N/A  archaeology
A000333  227.84461   67.69958    450.0   1  99.00  N/A  archaeology
A000334  227.55955   67.71445   7200.0   3  99.00  N/A  archaeology
A000335  227.56954   67.72472   7200.0   3  99.00  N/A  archaeology
A000336  227.72512   67.73998   1800.0   2  99.00  N/A  archaeology
A000337  227.52665   67.74317   1800.0   2  99.00  N/A  archaeology
A000338  227.52971   67.74862   7200.0   3  99.00  N/A  archaeology
A000339  227.64042   67.76439    450.0   1  99.00  N/A  archaeology
A000340  227.88475   67.77505   7200.0   3  99.00  N/A  archaeology
A000341  227.63464   67.79875   1800.0   2  99.00  N/A  archaeology
A000342  227.71377   67.84459   1800.0   2  99.00  N/A  archaeology
A000343  227.59770   67.86119   1800.0   2  99.00  N/A  archaeology
A000344  227.67430   67.86286   7200.0   3  99.00  N/A  archaeology
A000345  227.88690   67.87003   7200.0   3  99.00  N/A  archaeology
A000346  227.80547   67.88026   7200.0   3  99.00  N/A  archaeology
A000347  227.57355   67.88593    450.0   1  99.00  N/A  archaeology
A000348  227.92983   67.89098    450.0   1  99.00  N/A  archaeology
A000349  227.97897   67.90268    450.0   1  99.00  N/A  archaeology
A000350  227.87581   67.93518   7200.0   3  99.00  N/A  archaeology
A000351  227.56144   67.98400   1800.0   2  99.00  N/A  archaeology
A000352  227.66242   67.99027   7200.0   3  99.00  N/A  archaeology
A000353  227.80736   68.00526   7200.0   3  99.00  N/A  archaeology
A000354  227.62662   68.02984   1800.0   2  99.00  N/A  archaeology
A000355  227.51525   68.04165   7200.0   3  99.00  N/A  archaeology
A000356  227.52050   68.04805   7200.0   3  99.00  N/A  archaeology
A000357  227.73674   68.07576   7200.0   3  99.00  N/A  archaeology
A000358  227.90638   68.16322   1800.0   2  99.00  N/A  archaeology
A000359  227.80790   68.16992   7200.0   3  99.00  N/A  archaeology
A000360  227.54925   68.19399   1800.0   2  99.00  N/A  archaeology
A000361  227.49386   68.22041   7200.0   3  99.00  N/A  archaeology
A000362  227.92627   68.22766    450.0   1  99.00  N/A  archaeology
A000363  227.49337   68.23737   7200.0   3  99.00  N/A  archaeology
A000364  227.82508   68.27850   1800.0   2  99.00  N/A  archaeology
A000365  227.53020   68.27890   7200.0   3  99.00  N/A  archaeology
A000366  227.82557   68.27908   1800.0   2  99.00  N/A  archaeology
A000367  227.77397   68.30203   7200.0   3  99.00  N/A  archaeology
A000368  227.83738   68.30330   7200.0   3  99.00  N/A  archaeology
A000369  227.69220   68.35606   7200.0   3  99.00  N/A  archaeology
A000370  227.94974   68.41674   1800.0   2  99.00  N/A  archaeology
A000371  227.68599   66.99870   7200.0   3  99.00  N/A  archaeology
A000372  227.79408   67.03327   7200.0   3  99.00  N/A  archaeology
A000373  227.73722   67.03537   1800.0   2  99.00  N/A  archaeology
